order_id,user_id,city,restaurant_name,order_value,discount,final_amount,delivery_time,order_date,payment_method
3099,1557,Hyderabad,Pizza Palace,649.33,11.01,638.32,22,2024-05-22,Card
3100,1709,Mumbai,Spicy Treats,249.33,36.7,212.63,41,2024-03-27,Card
3101,1631,Hyderabad,Pizza Palace,534.52,75.74,458.78,48,2024-06-07,Cash
3102,1407,Pune,Cafe Coffee,271.56,6.52,265.04,31,2024-02-09,UPI
3103,1136,Pune,Biryani House,590.13,30.38,559.75,38,2024-02-15,Card
3104,1694,Hyderabad,Burger Hub,296.77,88.92,207.85,51,2024-02-11,Cash
3105,1121,Pune,Spicy Treats,127.29,18.79,108.5,58,2024-03-25,Card
3106,1907,Pune,Biryani House,668.63,63.69,604.94,56,2024-06-29,Cash
3107,1759,Delhi,Pizza Palace,371.38,37.65,333.73,50,2024-04-26,Cash
3108,1290,Bangalore,Pizza Palace,372.11,54.18,317.93,44,2024-01-19,Cash
3109,1721,Hyderabad,Cafe Coffee,704.99,43.39,661.6,50,2024-06-04,Cash
3110,1941,Hyderabad,Burger Hub,260.72,48.21,212.51,46,2024-01-30,Cash
3111,1748,Pune,Cafe Coffee,167.22,99.5,67.72,22,2024-02-03,Cash
3112,1850,Pune,Cafe Coffee,704.7,67.15,637.55,24,2024-03-15,Card
3113,1081,Mumbai,Burger Hub,239.59,28.58,211.01,40,2024-06-09,UPI
3114,1286,Pune,Biryani House,152.2,72.56,79.64,59,2024-05-18,UPI
3115,1846,Delhi,Burger Hub,245.4,49.72,195.68,46,2024-04-10,Card
3116,1675,Mumbai,Spicy Treats,416.58,32.27,384.31,49,2024-04-12,UPI
3117,1287,Delhi,Cafe Coffee,691.27,42.41,648.86,55,2024-06-22,Card
3118,1722,Bangalore,Cafe Coffee,310.37,96.78,213.59,53,2024-04-18,Cash
3119,1792,Pune,Cafe Coffee,415.57,87.11,328.46,36,2024-01-11,Cash
3120,1765,Hyderabad,Spicy Treats,468.55,40.81,427.74,37,2024-05-09,UPI
3121,1450,Delhi,Cafe Coffee,797.73,88.59,709.14,60,2024-02-01,Cash
3122,1128,Hyderabad,Pizza Palace,221.81,97.77,124.04,60,2024-05-07,Card
3123,1415,Bangalore,Spicy Treats,707.06,87.47,619.59,31,2024-02-06,UPI
3124,1969,Bangalore,Biryani House,380.72,89.63,291.09,44,2024-02-11,Cash
3125,1466,Hyderabad,Pizza Palace,751.95,90.4,661.55,31,2024-03-09,Cash
3126,1920,Mumbai,Burger Hub,182.43,60.14,122.29,47,2024-04-28,Card
3127,1774,Pune,Pizza Palace,222.02,64.31,157.71,45,2024-04-16,UPI
3128,1883,Delhi,Biryani House,738.36,80.43,657.93,56,2024-04-11,Cash
3129,1336,Pune,Cafe Coffee,217.64,63.63,154.01,55,2024-03-27,Cash
3130,1854,Pune,Pizza Palace,699.49,24.66,674.83,47,2024-01-26,UPI
3131,1190,Delhi,Biryani House,575.46,78.78,496.68,59,2024-06-18,Cash
3132,1914,Bangalore,Spicy Treats,470.77,75.19,395.58,52,2024-04-12,UPI
3133,1766,Pune,Biryani House,332.41,75.79,256.62,23,2024-01-14,Card
3134,1460,Mumbai,Biryani House,131.6,1.42,130.18,27,2024-06-16,Card
3135,1793,Hyderabad,Cafe Coffee,458.39,30.94,427.45,42,2024-04-14,UPI
3136,1647,Hyderabad,Biryani House,314.38,65.76,248.62,51,2024-01-19,Card
3137,1459,Pune,Burger Hub,676.33,27.29,649.04,36,2024-02-24,Cash
3138,1229,Hyderabad,Pizza Palace,427.89,39.04,388.85,52,2024-02-23,Cash
3139,1084,Hyderabad,Burger Hub,605.17,89.03,516.14,24,2024-01-27,Cash
3140,1125,Mumbai,Pizza Palace,578.81,75.95,502.86,38,2024-02-29,UPI
3141,1738,Pune,Biryani House,472.95,34.27,438.68,55,2024-06-12,Card
3142,1121,Delhi,Burger Hub,116.98,61.03,55.95,47,2024-06-18,UPI
3143,1282,Mumbai,Burger Hub,131.8,81.46,50.34,39,2024-03-23,UPI
3144,1413,Pune,Cafe Coffee,245.01,10.5,234.51,20,2024-03-25,Cash
3145,1612,Pune,Biryani House,179.1,95.74,83.36,30,2024-05-10,UPI
3146,1533,Bangalore,Pizza Palace,445.05,22.02,423.03,44,2024-04-13,Card
3147,1574,Mumbai,Biryani House,317.25,44.78,272.47,46,2024-03-28,Cash
3148,1319,Mumbai,Cafe Coffee,227.45,84.28,143.17,32,2024-05-28,UPI
3149,1827,Delhi,Burger Hub,719.47,84.97,634.5,40,2024-03-09,Cash
3150,1644,Delhi,Biryani House,400.4,70.26,330.14,45,2024-03-28,Cash
3151,1458,Hyderabad,Cafe Coffee,498.85,63.41,435.44,58,2024-04-28,UPI
3152,1962,Bangalore,Spicy Treats,542.27,60.51,481.76,26,2024-01-01,Cash
3153,1798,Mumbai,Burger Hub,378.56,74.42,304.14,40,2024-04-28,UPI
3154,1547,Delhi,Burger Hub,460.71,95.98,364.73,43,2024-04-14,UPI
3155,1247,Bangalore,Cafe Coffee,558.46,91.34,467.12,52,2024-06-19,UPI
3156,1956,Delhi,Biryani House,436.66,16.44,420.22,39,2024-06-27,UPI
3157,1346,Hyderabad,Biryani House,110.91,45.89,65.02,41,2024-03-07,Cash
3158,1103,Pune,Pizza Palace,741.98,75.65,666.33,51,2024-01-26,Card
3159,1362,Mumbai,Spicy Treats,413.2,42.06,371.14,22,2024-03-17,UPI
3160,1643,Bangalore,Pizza Palace,137.07,19.7,117.37,45,2024-02-25,Cash
3161,1410,Delhi,Cafe Coffee,288.92,27.88,261.04,28,2024-04-30,Card
3162,1605,Delhi,Burger Hub,329.53,23.67,305.86,39,2024-02-03,Cash
3163,1947,Delhi,Spicy Treats,673.67,33.23,640.44,33,2024-06-09,Card
3164,1647,Mumbai,Burger Hub,736.8,93.6,643.2,30,2024-04-03,Card
3165,1464,Delhi,Cafe Coffee,392.05,79.09,312.96,54,2024-05-09,Card
3166,1010,Bangalore,Pizza Palace,270.14,25.9,244.24,28,2024-02-15,Cash
3167,1212,Bangalore,Cafe Coffee,332.96,95.5,237.46,60,2024-03-28,UPI
3168,1541,Bangalore,Biryani House,112.59,65.28,47.31,54,2024-05-26,Card
3169,1114,Delhi,Pizza Palace,201.84,8.34,193.5,41,2024-03-17,UPI
3170,1926,Hyderabad,Spicy Treats,256.29,29.28,227.01,45,2024-01-22,Card
3171,1466,Delhi,Burger Hub,663.23,74.04,589.19,24,2024-02-22,Card
3172,1278,Hyderabad,Pizza Palace,422.02,48.03,373.99,30,2024-04-12,Card
3173,1777,Pune,Burger Hub,735.93,77.27,658.66,51,2024-02-27,Card
3174,1783,Pune,Cafe Coffee,337.1,20.83,316.27,20,2024-05-05,Card
3175,1673,Pune,Burger Hub,649.75,97.41,552.34,31,2024-03-21,Card
3176,1578,Hyderabad,Pizza Palace,668.31,78.23,590.08,21,2024-06-26,Card
3177,1080,Bangalore,Pizza Palace,411.14,42.53,368.61,37,2024-01-26,Cash
3178,1786,Pune,Pizza Palace,310.14,96.67,213.47,43,2024-06-14,UPI
3179,1562,Pune,Pizza Palace,444.76,6.43,438.33,48,2024-06-25,Cash
3180,1285,Pune,Pizza Palace,124.44,54.57,69.87,26,2024-06-07,Cash
3181,1597,Delhi,Cafe Coffee,477.25,56.65,420.6,53,2024-03-20,UPI
3182,1549,Bangalore,Cafe Coffee,401.74,92.43,309.31,48,2024-06-16,Card
3183,1369,Pune,Biryani House,144.39,37.42,106.97,39,2024-05-15,Card
3184,1307,Mumbai,Burger Hub,343.1,60.53,282.57,28,2024-01-21,Cash
3185,1331,Delhi,Burger Hub,233.04,49.79,183.25,21,2024-02-01,UPI
3186,1398,Delhi,Biryani House,582.3,26.29,556.01,20,2024-02-21,Cash
3187,1858,Bangalore,Burger Hub,427.87,47.67,380.2,39,2024-06-28,Card
3188,1568,Mumbai,Pizza Palace,531.77,36.03,495.74,38,2024-02-09,Card
3189,1239,Mumbai,Pizza Palace,349.76,99.0,250.76,45,2024-02-18,UPI
3190,1087,Delhi,Burger Hub,578.74,31.81,546.93,45,2024-03-15,Cash
3191,1337,Delhi,Burger Hub,607.11,29.49,577.62,52,2024-04-17,UPI
3192,1920,Bangalore,Cafe Coffee,711.14,91.5,619.64,40,2024-05-30,Cash
3193,1158,Mumbai,Burger Hub,587.68,42.16,545.52,58,2024-06-10,Cash
3194,1125,Delhi,Spicy Treats,767.47,52.88,714.59,23,2024-01-13,Card
3195,1042,Bangalore,Burger Hub,222.96,98.65,124.31,28,2024-01-24,UPI
3196,1120,Delhi,Pizza Palace,575.36,6.22,569.14,54,2024-03-10,UPI
3197,1759,Hyderabad,Spicy Treats,181.61,66.81,114.8,48,2024-05-14,UPI
3198,1218,Hyderabad,Pizza Palace,740.73,83.79,656.94,55,2024-05-27,UPI
3199,1700,Delhi,Burger Hub,741.07,13.7,727.37,46,2024-06-19,Card
3200,1063,Delhi,Biryani House,592.09,61.47,530.62,45,2024-04-21,Card
3201,1135,Bangalore,Spicy Treats,639.64,51.41,588.23,35,2024-03-14,UPI
3202,1706,Mumbai,Cafe Coffee,507.36,69.31,438.05,39,2024-04-17,Card
3203,1846,Bangalore,Cafe Coffee,159.66,58.96,100.7,36,2024-05-13,Cash
3204,1563,Bangalore,Burger Hub,168.87,65.42,103.45,44,2024-05-27,Card
3205,1269,Delhi,Pizza Palace,391.86,4.32,387.54,35,2024-04-10,UPI
3206,1753,Hyderabad,Pizza Palace,187.92,55.39,132.53,57,2024-02-01,Cash
3207,1429,Hyderabad,Cafe Coffee,538.96,13.68,525.28,20,2024-05-06,UPI
3208,1971,Pune,Cafe Coffee,494.88,96.56,398.32,24,2024-05-08,Cash
3209,1814,Hyderabad,Pizza Palace,557.94,69.52,488.42,53,2024-01-15,Cash
3210,1177,Bangalore,Cafe Coffee,333.7,81.05,252.65,25,2024-03-18,UPI
3211,1301,Pune,Biryani House,356.92,1.73,355.19,38,2024-04-15,Card
3212,1369,Mumbai,Cafe Coffee,578.26,35.24,543.02,37,2024-02-21,UPI
3213,1216,Bangalore,Pizza Palace,782.17,90.2,691.97,22,2024-03-29,Card
3214,1006,Mumbai,Burger Hub,533.61,59.59,474.02,30,2024-02-14,UPI
3215,1075,Hyderabad,Biryani House,321.42,15.69,305.73,45,2024-02-04,Card
3216,1809,Mumbai,Pizza Palace,538.99,45.65,493.34,45,2024-05-05,Cash
3217,1088,Mumbai,Pizza Palace,619.79,58.69,561.1,30,2024-04-21,Card
3218,1010,Delhi,Spicy Treats,441.97,5.71,436.26,26,2024-01-07,Card
3219,1521,Pune,Cafe Coffee,574.62,68.65,505.97,47,2024-04-10,Cash
3220,1747,Pune,Pizza Palace,786.22,73.28,712.94,48,2024-06-21,UPI
3221,1998,Hyderabad,Biryani House,674.94,71.77,603.17,38,2024-05-13,UPI
3222,1824,Bangalore,Pizza Palace,187.68,31.26,156.42,57,2024-05-06,UPI
3223,1792,Bangalore,Spicy Treats,498.47,38.6,459.87,25,2024-03-30,Card
3224,1215,Hyderabad,Burger Hub,288.16,97.47,190.69,53,2024-05-08,Card
3225,1601,Bangalore,Cafe Coffee,515.07,94.89,420.18,46,2024-05-06,Card
3226,1444,Delhi,Spicy Treats,650.31,85.6,564.71,45,2024-05-07,UPI
3227,1703,Delhi,Burger Hub,390.12,51.7,338.42,54,2024-06-04,Card
3228,1309,Delhi,Cafe Coffee,692.25,69.19,623.06,58,2024-04-25,Card
3229,1515,Delhi,Cafe Coffee,588.31,95.46,492.85,25,2024-02-12,Cash
3230,1188,Hyderabad,Cafe Coffee,796.4,10.65,785.75,22,2024-01-30,Card
3231,1093,Hyderabad,Cafe Coffee,180.73,43.41,137.32,36,2024-04-04,Cash
3232,1764,Mumbai,Burger Hub,753.7,10.61,743.09,32,2024-01-20,Card
3233,1450,Delhi,Spicy Treats,196.29,93.87,102.42,20,2024-02-16,Card
3234,1859,Hyderabad,Spicy Treats,557.81,4.14,553.67,31,2024-02-24,UPI
3235,1230,Pune,Spicy Treats,679.77,17.55,662.22,44,2024-04-25,Cash
3236,1776,Hyderabad,Spicy Treats,207.52,60.25,147.27,22,2024-03-21,Card
3237,1605,Pune,Burger Hub,652.15,59.95,592.2,25,2024-03-29,Cash
3238,1137,Mumbai,Cafe Coffee,403.41,43.82,359.59,31,2024-03-26,UPI
3239,1530,Mumbai,Spicy Treats,396.61,66.43,330.18,33,2024-06-13,Card
3240,1241,Bangalore,Pizza Palace,737.97,90.59,647.38,27,2024-04-04,Cash
3241,1554,Delhi,Biryani House,515.0,47.41,467.59,46,2024-06-02,Cash
3242,1244,Delhi,Spicy Treats,503.29,55.32,447.97,36,2024-04-23,Card
3243,1003,Delhi,Burger Hub,222.67,23.63,199.04,23,2024-01-12,UPI
3244,1799,Mumbai,Biryani House,630.36,33.79,596.57,23,2024-02-01,UPI
3245,1786,Pune,Burger Hub,328.82,57.35,271.47,24,2024-01-10,Cash
3246,1743,Hyderabad,Spicy Treats,321.14,59.39,261.75,41,2024-01-17,Card
3247,1603,Mumbai,Pizza Palace,513.67,24.52,489.15,41,2024-06-14,Cash
3248,1498,Delhi,Cafe Coffee,171.46,37.0,134.46,28,2024-05-14,Cash
3249,1242,Delhi,Cafe Coffee,183.9,36.31,147.59,22,2024-03-05,UPI
3250,1217,Mumbai,Cafe Coffee,712.96,1.18,711.78,46,2024-02-18,Card
3251,1976,Pune,Spicy Treats,622.16,64.28,557.88,35,2024-06-16,Cash
3252,1332,Hyderabad,Cafe Coffee,365.47,98.01,267.46,50,2024-02-11,Cash
3253,1085,Mumbai,Spicy Treats,373.22,82.82,290.4,60,2024-01-16,Cash
3254,1186,Bangalore,Biryani House,537.61,68.01,469.6,56,2024-04-07,Card
3255,1314,Hyderabad,Spicy Treats,262.62,33.37,229.25,20,2024-04-09,Card
3256,1582,Bangalore,Spicy Treats,158.66,49.65,109.01,34,2024-03-27,Card
3257,1123,Bangalore,Burger Hub,792.47,39.91,752.56,24,2024-06-09,Card
3258,1200,Delhi,Spicy Treats,790.7,4.5,786.2,27,2024-06-06,UPI
3259,1618,Mumbai,Pizza Palace,633.79,22.26,611.53,47,2024-05-23,UPI
3260,1686,Bangalore,Burger Hub,574.63,36.28,538.35,41,2024-02-14,UPI
3261,1301,Mumbai,Biryani House,629.86,7.49,622.37,57,2024-02-10,Cash
3262,1492,Pune,Spicy Treats,408.1,70.83,337.27,20,2024-04-21,UPI
3263,1354,Hyderabad,Pizza Palace,372.13,90.8,281.33,48,2024-03-24,UPI
3264,1373,Pune,Burger Hub,603.6,13.35,590.25,54,2024-06-05,Cash
3265,1677,Bangalore,Pizza Palace,573.42,71.4,502.02,55,2024-02-14,Cash
3266,1806,Mumbai,Spicy Treats,397.38,74.14,323.24,30,2024-03-27,Card
3267,1155,Pune,Cafe Coffee,474.24,64.21,410.03,47,2024-04-02,UPI
3268,1144,Hyderabad,Burger Hub,476.99,0.1,476.89,35,2024-03-30,UPI
3269,1935,Mumbai,Spicy Treats,526.65,5.14,521.51,43,2024-04-01,Card
3270,1942,Bangalore,Biryani House,272.29,99.02,173.27,20,2024-02-26,UPI
3271,1761,Mumbai,Pizza Palace,317.46,55.73,261.73,48,2024-04-27,UPI
3272,1054,Delhi,Spicy Treats,489.4,3.47,485.93,38,2024-03-27,Cash
3273,1100,Bangalore,Pizza Palace,279.14,1.95,277.19,39,2024-01-28,Card
3274,1761,Hyderabad,Spicy Treats,485.08,23.52,461.56,37,2024-05-13,Cash
3275,1111,Mumbai,Biryani House,677.21,51.1,626.11,51,2024-02-15,Cash
3276,1411,Bangalore,Pizza Palace,745.2,28.57,716.63,22,2024-01-10,UPI
3277,1674,Pune,Biryani House,101.4,36.24,65.16,32,2024-01-16,Card
3278,1350,Delhi,Burger Hub,119.8,97.29,22.51,33,2024-03-22,Card
3279,1613,Pune,Spicy Treats,328.81,99.43,229.38,54,2024-05-24,Card
3280,1870,Mumbai,Pizza Palace,467.53,54.4,413.13,20,2024-05-27,Cash
3281,1024,Mumbai,Biryani House,274.83,3.91,270.92,35,2024-02-19,UPI
3282,1942,Delhi,Burger Hub,230.85,75.82,155.03,39,2024-04-02,Card
3283,1910,Pune,Burger Hub,283.86,52.92,230.94,22,2024-02-24,Card
3284,1862,Delhi,Cafe Coffee,546.36,8.3,538.06,47,2024-04-04,Cash
3285,1722,Pune,Spicy Treats,773.62,1.89,771.73,35,2024-06-16,Card
3286,1187,Delhi,Pizza Palace,738.93,46.51,692.42,36,2024-05-31,UPI
3287,1080,Mumbai,Burger Hub,190.13,74.37,115.76,34,2024-01-02,UPI
3288,1484,Mumbai,Spicy Treats,599.77,68.76,531.01,58,2024-03-11,Card
3289,1993,Bangalore,Biryani House,760.28,86.84,673.44,53,2024-01-29,UPI
3290,1600,Bangalore,Cafe Coffee,273.32,75.82,197.5,35,2024-05-25,Card
3291,1368,Bangalore,Cafe Coffee,130.5,69.13,61.37,20,2024-03-19,Cash
3292,1045,Delhi,Pizza Palace,403.37,35.71,367.66,36,2024-05-10,Card
3293,1521,Hyderabad,Spicy Treats,284.53,27.33,257.2,55,2024-05-10,Card
3294,1495,Bangalore,Burger Hub,379.93,58.83,321.1,54,2024-01-18,UPI
3295,1275,Hyderabad,Spicy Treats,419.52,6.86,412.66,54,2024-06-17,Cash
3296,1913,Hyderabad,Spicy Treats,590.38,8.17,582.21,56,2024-03-08,UPI
3297,1059,Delhi,Cafe Coffee,331.45,15.42,316.03,22,2024-04-27,Card
3298,1050,Hyderabad,Burger Hub,497.09,97.5,399.59,57,2024-04-17,UPI
3299,1741,Delhi,Cafe Coffee,585.91,45.16,540.75,25,2024-01-24,UPI
3300,1362,Delhi,Spicy Treats,498.66,2.89,495.77,56,2024-06-12,Cash
3301,1735,Pune,Spicy Treats,180.15,77.64,102.51,28,2024-06-09,UPI
3302,1788,Bangalore,Pizza Palace,290.09,59.35,230.74,35,2024-03-17,Card
3303,1586,Hyderabad,Pizza Palace,739.62,14.84,724.78,24,2024-02-05,UPI
3304,1612,Bangalore,Pizza Palace,122.72,19.1,103.62,50,2024-04-08,Card
3305,1375,Delhi,Pizza Palace,337.2,15.86,321.34,58,2024-03-13,UPI
3306,1254,Bangalore,Cafe Coffee,799.36,90.3,709.06,51,2024-06-16,Cash
3307,1102,Hyderabad,Cafe Coffee,224.17,0.11,224.06,38,2024-06-01,UPI
3308,1888,Bangalore,Cafe Coffee,631.36,98.82,532.54,53,2024-06-08,Cash
3309,1254,Delhi,Biryani House,268.63,4.1,264.53,22,2024-03-17,Card
3310,1960,Hyderabad,Burger Hub,133.0,52.08,80.92,34,2024-06-23,Card
3311,1007,Mumbai,Biryani House,429.55,66.96,362.59,30,2024-06-06,Card
3312,1269,Hyderabad,Burger Hub,392.76,94.96,297.8,58,2024-06-01,Cash
3313,1116,Mumbai,Biryani House,379.94,73.06,306.88,36,2024-05-29,Cash
3314,1765,Pune,Cafe Coffee,245.68,63.98,181.7,48,2024-03-29,Cash
3315,1021,Pune,Cafe Coffee,321.44,68.78,252.66,51,2024-01-08,Cash
3316,1777,Delhi,Pizza Palace,215.56,18.55,197.01,48,2024-05-23,UPI
3317,1516,Hyderabad,Spicy Treats,545.6,69.15,476.45,60,2024-01-18,Card
3318,1152,Hyderabad,Spicy Treats,275.62,76.88,198.74,47,2024-03-15,Cash
3319,1833,Mumbai,Cafe Coffee,712.48,13.78,698.7,47,2024-02-15,Card
3320,1701,Hyderabad,Burger Hub,373.95,99.71,274.24,27,2024-03-02,Cash
3321,1109,Delhi,Pizza Palace,795.04,82.71,712.33,49,2024-05-09,Card
3322,1970,Pune,Biryani House,601.46,18.46,583.0,58,2024-01-31,Card
3323,1919,Delhi,Pizza Palace,561.96,85.54,476.42,27,2024-01-17,UPI
3324,1428,Hyderabad,Burger Hub,430.62,80.7,349.92,42,2024-06-08,Card
3325,1317,Mumbai,Spicy Treats,473.6,85.37,388.23,23,2024-04-18,Cash
3326,1490,Mumbai,Cafe Coffee,453.83,99.23,354.6,27,2024-05-21,Cash
3327,1711,Hyderabad,Biryani House,644.67,22.04,622.63,24,2024-04-30,Card
3328,1354,Delhi,Cafe Coffee,670.54,43.91,626.63,39,2024-01-03,Card
3329,1424,Hyderabad,Burger Hub,473.76,26.15,447.61,46,2024-02-02,UPI
3330,1598,Pune,Spicy Treats,497.63,76.41,421.22,32,2024-02-16,UPI
3331,1438,Hyderabad,Burger Hub,633.04,18.87,614.17,51,2024-03-21,Card
3332,1537,Hyderabad,Cafe Coffee,665.4,76.26,589.14,44,2024-05-05,Card
3333,1132,Mumbai,Biryani House,766.03,78.63,687.4,46,2024-05-26,Cash
3334,1245,Bangalore,Cafe Coffee,257.51,12.54,244.97,38,2024-04-09,Cash
3335,1625,Delhi,Cafe Coffee,718.45,63.84,654.61,53,2024-06-09,UPI
3336,1390,Pune,Spicy Treats,614.65,94.83,519.82,58,2024-04-10,Cash
3337,1628,Bangalore,Biryani House,591.37,83.97,507.4,55,2024-04-06,Cash
3338,1047,Hyderabad,Pizza Palace,689.34,16.69,672.65,34,2024-04-27,Card
3339,1544,Bangalore,Burger Hub,572.27,55.83,516.44,40,2024-03-01,Cash
3340,1959,Pune,Burger Hub,733.84,50.47,683.37,49,2024-03-28,Card
3341,1266,Bangalore,Pizza Palace,459.53,89.0,370.53,56,2024-06-15,Cash
3342,1689,Pune,Pizza Palace,395.57,26.39,369.18,47,2024-05-06,Cash
3343,1526,Delhi,Burger Hub,689.96,16.81,673.15,45,2024-02-20,Cash
3344,1020,Pune,Biryani House,596.56,77.06,519.5,47,2024-01-31,Cash
3345,1883,Delhi,Burger Hub,627.99,28.35,599.64,37,2024-02-01,Cash
3346,1536,Pune,Pizza Palace,555.89,36.35,519.54,56,2024-06-20,Cash
3347,1882,Pune,Burger Hub,512.73,32.66,480.07,26,2024-02-10,Cash
3348,1019,Delhi,Cafe Coffee,776.52,90.66,685.86,28,2024-04-06,Cash
3349,1303,Pune,Biryani House,121.67,49.77,71.9,42,2024-03-04,UPI
3350,1636,Hyderabad,Pizza Palace,158.08,41.62,116.46,25,2024-02-12,Cash
3351,1175,Bangalore,Pizza Palace,356.2,44.96,311.24,26,2024-06-13,UPI
3352,1282,Hyderabad,Pizza Palace,103.29,79.0,24.29,30,2024-05-22,Cash
3353,1041,Bangalore,Pizza Palace,246.58,44.88,201.7,59,2024-06-10,UPI
3354,1733,Bangalore,Cafe Coffee,768.37,85.74,682.63,47,2024-02-29,UPI
3355,1885,Pune,Cafe Coffee,417.89,77.31,340.58,35,2024-01-08,UPI
3356,1512,Mumbai,Burger Hub,416.4,76.4,340.0,22,2024-06-06,Cash
3357,1646,Delhi,Biryani House,559.81,86.67,473.14,26,2024-05-13,UPI
3358,1957,Delhi,Pizza Palace,333.47,30.49,302.98,53,2024-03-16,Cash
3359,1443,Hyderabad,Spicy Treats,183.57,27.43,156.14,39,2024-01-07,Cash
3360,1660,Pune,Pizza Palace,599.26,61.97,537.29,34,2024-02-01,UPI
3361,1265,Delhi,Spicy Treats,198.09,0.16,197.93,35,2024-02-01,Cash
3362,1134,Mumbai,Pizza Palace,245.43,54.58,190.85,60,2024-01-13,Cash
3363,1711,Pune,Biryani House,135.27,62.95,72.32,55,2024-01-12,UPI
3364,1628,Mumbai,Burger Hub,130.89,0.02,130.87,20,2024-06-07,UPI
3365,1506,Bangalore,Biryani House,176.41,45.37,131.04,57,2024-04-14,UPI
3366,1258,Pune,Pizza Palace,165.17,36.57,128.6,48,2024-06-14,UPI
3367,1615,Pune,Cafe Coffee,537.51,92.07,445.44,49,2024-02-09,Card
3368,1167,Bangalore,Biryani House,465.66,45.42,420.24,31,2024-06-22,Cash
3369,1906,Delhi,Spicy Treats,321.75,41.38,280.37,46,2024-02-08,UPI
3370,1577,Hyderabad,Cafe Coffee,515.45,40.0,475.45,38,2024-03-30,UPI
3371,1156,Hyderabad,Spicy Treats,746.98,34.94,712.04,49,2024-01-15,Cash
3372,1810,Mumbai,Spicy Treats,572.44,19.67,552.77,29,2024-04-14,UPI
3373,1800,Hyderabad,Biryani House,527.19,52.55,474.64,52,2024-04-27,Cash
3374,1916,Hyderabad,Spicy Treats,264.28,33.7,230.58,57,2024-06-21,Cash
3375,1149,Bangalore,Burger Hub,459.87,13.53,446.34,50,2024-01-03,Cash
3376,1177,Mumbai,Cafe Coffee,553.54,15.85,537.69,59,2024-04-15,Cash
3377,1165,Pune,Pizza Palace,682.95,20.1,662.85,42,2024-03-10,Card
3378,1636,Delhi,Spicy Treats,346.11,37.22,308.89,48,2024-03-04,UPI
3379,1559,Delhi,Pizza Palace,712.55,77.36,635.19,50,2024-06-18,Cash
3380,1478,Pune,Biryani House,159.1,60.3,98.8,25,2024-01-03,UPI
3381,1603,Pune,Pizza Palace,334.51,19.67,314.84,42,2024-06-08,Cash
3382,1162,Hyderabad,Biryani House,543.58,2.41,541.17,24,2024-05-14,Card
3383,1660,Bangalore,Biryani House,478.21,71.98,406.23,40,2024-01-05,Card
3384,1198,Bangalore,Burger Hub,129.78,1.79,127.99,20,2024-02-19,UPI
3385,1795,Pune,Pizza Palace,658.02,81.7,576.32,54,2024-02-23,UPI
3386,1663,Delhi,Pizza Palace,569.32,3.65,565.67,25,2024-03-16,UPI
3387,1661,Bangalore,Cafe Coffee,487.17,10.22,476.95,49,2024-01-07,Card
3388,1237,Delhi,Cafe Coffee,281.77,32.38,249.39,31,2024-05-27,Card
3389,1416,Hyderabad,Burger Hub,728.7,22.64,706.06,26,2024-06-27,Card
3390,1195,Bangalore,Biryani House,450.38,87.88,362.5,37,2024-01-01,Card
3391,1707,Mumbai,Biryani House,280.46,9.17,271.29,20,2024-01-26,UPI
3392,1429,Bangalore,Burger Hub,713.09,51.65,661.44,37,2024-01-28,Cash
3393,1818,Hyderabad,Pizza Palace,337.54,62.82,274.72,38,2024-02-05,Cash
3394,1041,Hyderabad,Pizza Palace,321.4,32.62,288.78,46,2024-02-14,Card
3395,1867,Pune,Cafe Coffee,176.54,10.79,165.75,30,2024-04-29,Cash
3396,1420,Pune,Cafe Coffee,135.49,43.49,92.0,41,2024-05-22,Cash
3397,1060,Delhi,Cafe Coffee,123.0,61.65,61.35,58,2024-06-04,UPI
3398,1991,Bangalore,Cafe Coffee,257.33,7.33,250.0,23,2024-02-19,Cash
3399,1822,Pune,Burger Hub,269.46,76.25,193.21,47,2024-06-09,UPI
3400,1358,Bangalore,Burger Hub,482.39,80.03,402.36,25,2024-06-06,Card
3401,1672,Delhi,Cafe Coffee,128.38,75.85,52.53,21,2024-01-27,UPI
3402,1912,Bangalore,Cafe Coffee,510.08,60.28,449.8,53,2024-01-11,Cash
3403,1244,Delhi,Cafe Coffee,696.72,49.39,647.33,58,2024-05-06,UPI
3404,1339,Bangalore,Biryani House,658.7,69.23,589.47,23,2024-02-06,Card
3405,1791,Hyderabad,Spicy Treats,685.24,38.84,646.4,47,2024-04-20,Card
3406,1496,Delhi,Biryani House,785.19,24.92,760.27,49,2024-05-02,Card
3407,1588,Pune,Biryani House,444.62,1.11,443.51,28,2024-05-25,UPI
3408,1995,Delhi,Burger Hub,291.17,9.4,281.77,59,2024-02-03,Card
3409,1096,Delhi,Burger Hub,101.46,47.95,53.51,28,2024-03-02,UPI
3410,1854,Delhi,Biryani House,500.45,20.32,480.13,41,2024-05-20,Cash
3411,1933,Bangalore,Pizza Palace,489.51,3.68,485.83,24,2024-06-15,Cash
3412,1344,Delhi,Biryani House,202.05,6.83,195.22,57,2024-06-02,UPI
3413,1963,Pune,Cafe Coffee,677.27,58.66,618.61,24,2024-05-25,UPI
3414,1882,Bangalore,Biryani House,725.36,43.16,682.2,20,2024-01-30,Card
3415,1950,Delhi,Pizza Palace,535.87,73.05,462.82,30,2024-03-27,Card
